Target Name,Target No.
BBVA Autos 1 Fondo de Titulizacion de Activos,8031
BBVA Autos 2 Fondo de Titulizacion de Activos,8053
BBVA Banco de Financiacion SA,8093
"BBVA Consumo 1, Fondo de Titulizacion de Activ",8059
BBVA Consumo 2 Fondo de Titulizacion de Activo,8070
BBVA FINANZIA AUTOS 1 Fondo de Titulizacion de,8073
BBVA Global Finance Ltd,14716
BBVA Global Markets B.V.,16299
BBVA International Limited,14720
BBVA International Preferred S.A. Unipersonal,8050
"BBVA Senior Finance, S.A. Unipersonal",8038
"BBVA Subordinated Capital, S.A. Unipersonal",8042
BBVA U.S. Senior S.A. Unipersonal,8058
BBVA-4 PYME Fondo de Titulizacion de Activos,8047
BBVA-5 FTPYME Fondo de Titulizacion de Activos,8065
BBVA-6 FTPYME Fondo de Titulizacion de Activos,8075
BCP Emisiones Latam 1 S.A.,5773
BPE Finance International Limited,14731
BSES Infrastructure Finance Limited,11511
CEMEX MATERIALS LLC,23906
Centel Capital Corporation,21014
