Target Name,Target No.
Banca Popolare del Mezzogiorno S.p.A.,12280
Banca Popolare FriulAdria SpA,12208
Banca Privata Leasing S.p.A.,12303
Banca Regionale Europea S.p.A.,12195
Banca Sai S.p.A.,12273
"BANCAJA EMISIONES, S.A.U.",8037
BANCASSURANCE POPOLARI S.P.A.,12327
BANCO ABN AMRO REAL S.A.,4093
BANCO ABN AMRO S.A.,4504
"BANCO BAC DE PANAMA, S.A.",16761
"Banco BAC San Jose, S.A.",7356
"Banco Banif, S.A.",8096
Banco Banorte S.A,4114
Banco BNP Paribas Brasil S.A.,4135
Banco Bocom BBM S.A.,4120
BANCO BONSUCESSO CONSIGNADO S/A,4375
BANCO CENTROAMERICANO DE INTEGRACION ECONOMICA,7355
Banco Centroamericano de Integracion Economica,10664
Banco Cetelem Argentina S.A.,2797
Banco Cidade SA,4172
Banco Citibank S.A.,4094
