Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
TIERS Corporate Bond-Backed Certificates Trust,21561,tiers corporate bond backed certificates,tiers,Structured Products Tiers 26/11/07,200835.0,,,Citigroup Global Markets Holdings Tiers Trust Certificates 2000-13,194127,99.53,Tiers Call Prin-Protected Assets Tiers 2006,80082,99.51,Tiers Call Print Protected Asset Tiers 2006,80083,99.51,Quartiers Properties,176121,99.5,Structured Products Tiers Principal Protected Trust Certificate Russel 2000,200822,99.5,Structured Products Tiers Principal Protected Trust Certificate Service 2000,200825,99.49,Quartiers Properties Preference,141230,99.48,Structured Products Tiers Principal Protected Trust Certificate S and P500 Preferred,200824,99.46,Structured Products Tiers Principal Protected Trust Certificate Standard and Poor's 500,200823,99.45,Structured Products Tiers 2003,200820,99.4
Wurth Finance International B.V.,16161,wurth b.v.,wurth,,,,,TH Group,30936,99.33,RT Group,50230,99.33,RT Group (VIRT-X),232760,99.33,T Bank,22692,99.18,Worth,69400,79.73,Howarth Timber,47928,79.7,Werth Holz,114874,79.7,Rockworth NVDR,176155,79.7,Warthog,51572,79.67,Worthen Bank,69401,79.67
Yinson Juniper Ltd,25390,yinson juniper,yinson,Yinson Holdings,107354.0,,,Yinson Holdings,107354,99.6,Company On,1218,99.25,NS Group,66949,99.25,NS,121444,99.25,NS Group (Berlin),302348,99.25,O-Bank,115989,99.13,Song,12411,85.47,Sony Bank Inc,30415,85.47,Sony (United Kingdom),50651,85.47,Sony Group,106094,85.47
YPF ENERGIA ELECTRICA SOCIEDAD ANONIMA,2816,ypf energia electrica sociedad anonima,ypf,YPF,80885.0,YPF 'D' (Non-NASDAQ OTC),241035.0,YPF Sociedad (Mexico) Anonima ADR Each 'D' 1:1,220928,99.53,Ypfb Transporte,80888,99.38,YPF 'D' Sponsored ADR 1:1,192237,99.38,YPF 'D' Sponsored ADR 1:1 (Frankfurt),260806,99.38,YPF A On (BSP),153327,99.35,Ypfb Andina,80886,99.33,Ypfb Chaco,80887,99.33,Repsol YPF (Stuttgart) Bonus Rights Code,281480,99.33,YPF S A (London),243315,99.31,Repsol YPF (Non-NASDAQ OTC) Bonus Rights,239426,99.3
4finance S.A.,15299,4finance,4finance,,,,,INA - (Istituto Nazionale Assicurazioni),18701,99.55,INA,65640,99.55,INA (London),221935,99.55,INA (Frankfurt),295297,99.55,CE Holdings,108530,99.4,NC Holdings,112050,99.4,Group 4,8489,99.22,C Holdings,24873,99.22,F Investment Trust Group,125685,99.22,Group 4 (Frankfurt),295055,99.22
50Hertz Transmission GmbH,7693,50hertz transmission gmbh,50hertz,,,,,Hertz,196515,99.33,RT Group,50230,99.15,TZ,86800,99.15,RT Group (VIRT-X),232760,99.15,TZ (Non-NASDAQ OTC),240558,99.15,TZ (Non-NASDAQ OTC),249573,99.15,TZ (Berlin),289922,99.15,T Bank,22692,99.08,Z Group PLC,51849,99.08,Z Holdings,106153,99.08
A2D FUNDING II PLC,9686,a2d funding ii,a2d,,,,,MOLIERA2,111832,79.38000000000001,MOLIERA2 (Frankfurt),272783,79.38000000000001,Tolmex A2,31063,79.37,Orchard Funding Group,126536,67.02,Standard Funding,79991,67.0,AGD Mining,93,66.91,Kauno Audiniai,27446,66.9,Landing Intdvt,102183,66.9,Landing Intdvt (Temp),168746,66.9,Landing Intdvt (HKSE Connect Equity),218157,66.9
A2DOMINION HOUSING GROUP LIMITED,9599,a2dominion housing,a2dominion,,,,,Dominion Securities,7294,99.62,Dominion Finance Holdings,33959,99.62,Dominion International,46649,99.62,Dominion International Investment (Non-NASDAQ OTC),235910,99.62,Inion,48077,99.43,Ion,2291,99.29,Dom Security,16643,99.29,Dom,33949,99.29,Dom Holdings,46646,99.29,OMI,67064,99.29
AA BOND CO LIMITED,12464,aa bond co,aa,AA,182360.0,AA (Non-NASDAQ OTC),243355.0,Aaron S Company,135372,99.59,Aaron S Company (Pet),250920,99.59,Aaon,133599,99.57000000000001,Aaon (Pet),250918,99.57000000000001,Aaon (Frankfurt),260860,99.57000000000001,Aarvi Encon,98272,99.57000000000001,Aadi Bioscience,135371,99.56,Aadi Bioscience (Stuttgart),260859,99.56,Aaeon Technology,41053,99.54,Aaeon Technology,116434,99.54
AACI REIT MTN PTE. LTD.,17889,aaci reit mtn pte.,aaci,,,,,Ipek Matbaacilik Sanayi VE Ticaret,119875,99.38,Ipek Matbaacilik Nil Paid 15/02/12,230907,99.35,Ipek Matbaacilik Not Ranking For Dividend,232297,99.34,Saray Matbaacilik Kagitcilik Not Ranking For Dividend,180596,99.34,Ipek Matbaacilik Sanayi VE Ticaret Not Ranking For Dividend,179155,99.34,Saray Matbaacilik Kagitcilik,122375,99.3,AAC Holdings,51919,99.29,ACI Holdings,62003,99.29,AAC Holdings,283860,99.29,Ipek Matbaacilik,179153,99.29
