Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
"The Asahi Bank,Ltd.",13564,the asahi bankltd.,the,The Marketingroup,22891,The Mint (Non-NASDAQ OTC),249324,The Mosaic Company BDR,150055,99.62,The Saudi National Bank,115099,99.61,The Art Vault International,12974,99.58,The IQ Group Global,86595,99.58,Southeast Banking,57633,99.57000000000001,The Saudi British Bank,115169,99.57000000000001,The Qassim Cement,116265,99.57000000000001,The Bahraini Saudi Bank,4187,99.56,The Alkaline Water Company (Frankfurt),266534,99.56,Thesis Gold,86605,99.55
The Ascott Capital Pte Ltd,17824,the ascott capital pte,the,The Marketingroup,22891,The Mint (Non-NASDAQ OTC),249324,Thelon Capital (XETRA),316134,99.67,Entheos Capital (Frankfurt),278496,99.65,Ether Capital,82892,99.63,Ether Capital (Non-NASDAQ OTC),245394,99.63,Ether Capital (Munich),262960,99.63,Southern Community Capital Trust II,61357,99.63,The Scottish Salmon,40008,99.59,The Scottish Salmon (Stuttgart),282393,99.59,Southern Capital,39434,99.58,The Art Vault International,12974,99.57000000000001
The Babcock & Wilcox Company,22334,the babcock & wilcox,the,The Marketingroup,22891,The Mint (Non-NASDAQ OTC),249324,The Vita Coco Company,138514,99.55,The Vita Coco (Frankfurt) Company,266538,99.55,The Blockchain Group,96293,99.53,The Blockchain (Frankfurt) Group,275115,99.53,The A2 Milk Company,107240,99.52,The A2 Milk Company (Australian),214067,99.52,The A2 Milk Company (Non-NASDAQ OTC),249320,99.52,The A2 Milk Company (Frankfurt),275112,99.52,Southern Rock Films,50672,99.51,The Brandsco,51059,99.5
THE BANCORP BANK,24724,the bancorp,the,The Marketingroup,22891,The Mint (Non-NASDAQ OTC),249324,The Brandsco,51059,99.78,Mid Southern Bancorp,137463,99.71,The Investment Dar,30947,99.67,The Car Group,51060,99.67,The Barkby Group,127226,99.67,The Pan Group,127230,99.67,Southern Banc,131952,99.67,The Crypto,132243,99.67,The Barkby Group (Non-NASDAQ OTC),249321,99.67,The Barkby Group (Frankfurt),275114,99.67
The Bank of Castile,22760,the of castile,the,The Marketingroup,22891,The Mint (Non-NASDAQ OTC),249324,The Fantastic Company (XETRA),22888,99.67,The Fantastic Company,22889,99.67,The Atis Group Inc,12975,99.64,The Nile Bank,80059,99.64,Thelon Capital (XETRA),316134,99.64,Entheos Capital (Frankfurt),278496,99.62,The Grob Tea Company,105204,99.62,The Investment Trust of India,105206,99.62,Urthecast,13398,99.61,Urthecast (Non-NASDAQ OTC),240636,99.61
The Bank of East Asia (China) Limited,6430,the of east asia,the,The Marketingroup,22891,The Mint (Non-NASDAQ OTC),249324,The Fantastic Company (XETRA),22888,99.69,The Fantastic Company,22889,99.69,The Bank of Toyama,114258,99.69,The Stars Group,12979,99.64,The Stars Group (Nasdaq Non-National),240330,99.64,The Stars Group (Frankfurt),282394,99.64,The Investment Trust of India,105206,99.64,The Honest Company,138512,99.62,The Agency Group Australia,86590,99.61,The Agency Group (Berlin) Australia,289731,99.61
"THE BANK OF FUKUOKA,LTD.",13502,the of fukuokaltd.,the,The Marketingroup,22891,The Mint (Non-NASDAQ OTC),249324,The Bank of Punjab,114257,99.58,The Bank of Toyama,114258,99.58,The Follard Group,12976,99.55,The Pivotal Fund,40006,99.53,The Investment Trust of India,105206,99.53,On the Go Health (Berlin),302406,99.53,Thermo Voltek,80072,99.52,The Art Vault International,12974,99.52,The IQ Group Global,86595,99.52,The Bank of Khyber,114256,99.52
The Bank of Holland,22425,the of holland,the,The Marketingroup,22891,The Mint (Non-NASDAQ OTC),249324,The Follard Group,12976,99.8,The Investment Trust of India,105206,99.69,The Royal Bank of Scotland,40007,99.69,The Bank of Toyama,114258,99.67,The Bank of Khyber,114256,99.59,The Bank of Punjab,114257,99.59,Sutherland Holdings,50899,99.58,The Honest Company,138512,99.58,Theolia NR (Non-NASDAQ OTC),210467,99.58,Theolia NR,292527,99.58
"The Bank of Okinawa, Ltd.",12815,the of okinawa,the,The Marketingroup,22891,The Mint (Non-NASDAQ OTC),249324,The Investment Trust of India,105206,99.77,The Bank of Toyama,114258,99.74,The Bank of Punjab,114257,99.67,The Naga Group,96296,99.64,The Naga Group (XETRA),96297,99.64,The Naga Group (BRN),225912,99.64,The Naga Group (Non-NASDAQ OTC),249325,99.64,The Foschini Group,115292,99.62,The Foschini Group (Non-NASDAQ OTC),249322,99.62,The Foschini Group (Berlin),275116,99.62
The Bank of Vernon,22348,the of vernon,the,The Marketingroup,22891,The Mint (Non-NASDAQ OTC),249324,The Bank of Khyber,114256,99.69,Thermo Sentron,80069,99.67,The Mall of Engomi,96295,99.65,Theo Fennell,51068,99.64,Theo Fennell (Berlin),289736,99.64,The Investment Trust of India,105206,99.64,The Contents On,123511,99.64,Thermo Vision,80071,99.62,The North Borneo,30954,99.62,The Bank of Punjab,114257,99.62
