Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Systemax Inc,19524,X,13869,90,"[('X', 90), ('Max Trust', 90), ('Tema', 90), ('Emax', 90), ('SY', 90), ('SY', 90), ('TEM', 90), ('Capital M', 90), ('Capital A', 90), ('Max Trust', 90)]"
"Kenneth Cole Productions, Inc.",19526,Kenneth Cole Productions 'A',60353,95,"[(""Kenneth Cole Productions 'A'"", 95), (""Kenneth Cole Productions 'B'"", 95), (""Kenneth Cole Productions (XETRA) 'A'"", 95), ('Ion', 90), ('Duc', 90), ('COL', 90), ('Incorporated Productions', 90), ('Cole', 90), ('Ion', 90), ('Capital Product', 90)]"
Northeast Utilities,19527,Northeast Utilities Warrants,208200,95,"[('Northeast Utilities Warrants', 95), ('North', 90), ('North', 90), ('ITI', 90), ('UTI', 90), ('ITI', 90), ('TIL', 90), ('UTI', 90), (""Canadian Financials and Utilities Split 'A'"", 86), ('Canadian Utilities and Telecom Income', 86)]"
Mine Safety Appliances Company,19528,Trust Company,4284,90,"[('Trust Company', 90), ('Mine SA', 90), ('Safe', 90), ('Bakixanov Company', 86), ('Company On', 86), ('Faulding FH&Company', 86), ('King Island Company', 86), ('Roc Oil Company', 86), ('Sigma Company', 86), ('TL Property Company', 86)]"
"U.S. Auto Parts Network, Inc.",19554,Art,125058,90,"[('Art', 90), ('Art', 90), ('Art', 90), ('Network Security', 90), ('Art', 90), ('Auto Group', 86), ('Dalekovodinzenjering Bratunac U STJ', 86), ('Elekeiroz S A', 86), (""Foster's Group"", 86), (""Gibson's"", 86)]"
Provident New York Bancorp,19556,Provident New York Bancorp (Frankfurt),281270,95,"[('Provident New York Bancorp (Frankfurt)', 95), ('Bancorp', 90), ('Bancorp', 90), ('New York Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Security Banc', 90), ('Bancorp', 90), ('Bancorp', 90)]"
"Transcept Pharmaceuticals, Inc.",19558,Transcept Pharmaceuticals (XETRA),308774,95,"[('Transcept Pharmaceuticals (XETRA)', 95), ('Ical', 90), ('Intercept Pharmaceuticals', 88), ('Terns Pharmaceuticals', 87), ('Allelix Bio Pharmaceuticals Exchangeable Shares', 86), ('Shrishma Fine Chemicals and Pharmaceuticals', 86), ('Tribute Pharmaceuticals (Non-NASDAQ OTC)', 86), ('Fresenius Kabi Pharmaceuticals Holding', 86), ('RA Pharmaceuticals', 86), ('ICN Pharmaceuticals Dead-Merger With 134733', 86)]"
"BBCN Bancorp, Inc.",19562,CBBC Bancorp,53017,92,"[('CBBC Bancorp', 92), ('BC Bancorp', 91), ('CN Bancorp Incorporated', 91), ('BCN', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Security Banc', 90)]"
"Pernix Sleep, Inc.",19571,IX,27142,90,"[('IX', 90), ('NIX Incorporated', 90), ('SL', 90), ('Leep', 90), ('Avastra Sleep Centres', 86), ('Sleep Country Canada Income Fund Trust Units', 86), ('Pernix Therapeutics Holdings', 86), ('Sleep Country Canada Holdings', 86), (""De Rucci Healthy Sleep 'A'"", 86), ('R R Securities', 86)]"
"SonoSite, Inc.",19573,Sonosite,61349,100,"[('Sonosite', 100), ('IT', 90), ('OSI', 90), ('Sit', 90), ('OS', 90), ('Sonos', 90), ('Sonosite (Frankfurt)', 90), ('Sonosite (XETRA)', 90), ('T T', 86), ('Inosite', 80)]"
